class,Sink,Sink,Sink,Source,Source,Sink,Sink,Sink,Sink
label,LD_DE150_hhg,LD_DE150_ind,LD_DE15_el,EE_DE15_wind,EE_DE15_solar,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
source,B_DE150_hhg,B_DE150_ind,B_DE15_el,EE_DE15_wind,EE_DE15_solar,B_DErestNI_hhg,B_DErestNI_ind,B_DErestNRW_hhg,B_DErestNRW_ind
target,LD_DE150_hhg,LD_DE150_ind,LD_DE15_el,B_DE15_el,B_DE15_el,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
attribute,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value
2050-04-15 21:00:00+00:00,0.681,12.097,0.787,0.048,0.000,0.707,11.428,0.556,15.360
2050-04-15 22:00:00+00:00,0.508,12.097,0.744,0.030,0.000,0.525,11.428,0.427,15.360
2050-04-15 23:00:00+00:00,0.360,9.677,0.682,0.021,0.000,0.369,9.143,0.314,12.288
2050-04-16 00:00:00+00:00,0.258,9.677,0.631,0.015,0.000,0.265,9.143,0.224,12.288
2050-04-16 01:00:00+00:00,0.269,9.677,0.599,0.014,0.000,0.276,9.143,0.231,12.288
2050-04-16 02:00:00+00:00,0.279,9.677,0.584,0.011,0.000,0.287,9.143,0.238,12.288
2050-04-16 03:00:00+00:00,0.326,9.677,0.586,0.007,0.000,0.336,9.143,0.277,12.288
2050-04-16 04:00:00+00:00,0.456,9.677,0.590,0.005,0.000,0.471,9.143,0.384,12.288
2050-04-16 05:00:00+00:00,0.700,9.677,0.599,0.004,0.000,0.727,9.143,0.572,12.288
2050-04-16 06:00:00+00:00,0.813,9.677,0.605,0.004,0.006,0.846,9.143,0.652,12.288
2050-04-16 07:00:00+00:00,0.767,9.677,0.644,0.003,0.134,0.800,9.143,0.608,12.288
2050-04-16 08:00:00+00:00,0.689,9.677,0.700,0.021,0.362,0.717,9.143,0.554,12.288
2050-04-16 09:00:00+00:00,0.632,12.097,0.737,0.048,0.538,0.657,11.428,0.508,15.360
2050-04-16 10:00:00+00:00,0.583,12.097,0.757,0.050,0.598,0.606,11.428,0.472,15.360
2050-04-16 11:00:00+00:00,0.541,12.097,0.767,0.044,0.564,0.561,11.428,0.439,15.360
2050-04-16 12:00:00+00:00,0.519,12.097,0.751,0.041,0.498,0.539,11.428,0.422,15.360
2050-04-16 13:00:00+00:00,0.499,12.097,0.718,0.048,0.508,0.518,11.428,0.406,15.360
2050-04-16 14:00:00+00:00,0.489,12.097,0.694,0.057,0.482,0.508,11.428,0.396,15.360
2050-04-16 15:00:00+00:00,0.495,12.097,0.679,0.059,0.449,0.515,11.428,0.399,15.360
2050-04-16 16:00:00+00:00,0.514,12.097,0.671,0.051,0.323,0.535,11.428,0.412,15.360
2050-04-16 17:00:00+00:00,0.545,12.097,0.684,0.035,0.155,0.568,11.428,0.434,15.360
2050-04-16 18:00:00+00:00,0.588,12.097,0.698,0.013,0.028,0.613,11.428,0.468,15.360
2050-04-16 19:00:00+00:00,0.620,12.097,0.699,0.020,0.000,0.646,11.428,0.492,15.360
2050-04-16 20:00:00+00:00,0.614,12.097,0.695,0.023,0.000,0.639,11.428,0.491,15.360
2050-04-16 21:00:00+00:00,0.558,12.097,0.676,0.023,0.000,0.580,11.428,0.450,15.360
2050-04-16 22:00:00+00:00,0.416,12.097,0.641,0.024,0.000,0.430,11.428,0.345,15.360
2050-04-16 23:00:00+00:00,0.298,9.677,0.589,0.022,0.000,0.306,9.143,0.257,12.288
2050-04-17 00:00:00+00:00,0.250,9.677,0.543,0.020,0.000,0.259,9.143,0.206,12.288
2050-04-17 01:00:00+00:00,0.260,9.677,0.514,0.031,0.000,0.270,9.143,0.212,12.288
2050-04-17 02:00:00+00:00,0.270,9.677,0.498,0.036,0.000,0.281,9.143,0.218,12.288
2050-04-17 03:00:00+00:00,0.316,9.677,0.499,0.029,0.000,0.328,9.143,0.254,12.288
2050-04-17 04:00:00+00:00,0.442,9.677,0.506,0.027,0.000,0.460,9.143,0.352,12.288
2050-04-17 05:00:00+00:00,0.679,9.677,0.510,0.033,0.000,0.710,9.143,0.524,12.288
2050-04-17 06:00:00+00:00,0.788,9.677,0.501,0.038,0.013,0.828,9.143,0.597,12.288
2050-04-17 07:00:00+00:00,0.744,9.677,0.521,0.051,0.138,0.782,9.143,0.557,12.288
2050-04-17 08:00:00+00:00,0.668,9.677,0.570,0.121,0.366,0.701,9.143,0.508,12.288
2050-04-17 09:00:00+00:00,0.612,12.097,0.611,0.205,0.551,0.642,11.428,0.466,15.360
2050-04-17 10:00:00+00:00,0.565,12.097,0.641,0.249,0.693,0.592,11.428,0.432,15.360
2050-04-17 11:00:00+00:00,0.524,12.097,0.675,0.286,0.783,0.549,11.428,0.402,15.360
2050-04-17 12:00:00+00:00,0.503,12.097,0.663,0.318,0.801,0.527,11.428,0.387,15.360
2050-04-17 13:00:00+00:00,0.484,12.097,0.630,0.357,0.770,0.507,11.428,0.372,15.360
2050-04-17 14:00:00+00:00,0.474,12.097,0.611,0.390,0.685,0.497,11.428,0.363,15.360
2050-04-17 15:00:00+00:00,0.480,12.097,0.593,0.418,0.532,0.504,11.428,0.366,15.360
2050-04-17 16:00:00+00:00,0.499,12.097,0.586,0.355,0.339,0.524,11.428,0.377,15.360
2050-04-17 17:00:00+00:00,0.529,12.097,0.599,0.205,0.149,0.555,11.428,0.398,15.360
2050-04-17 18:00:00+00:00,0.570,12.097,0.621,0.157,0.030,0.599,11.428,0.429,15.360
2050-04-17 19:00:00+00:00,0.601,12.097,0.632,0.162,0.000,0.632,11.428,0.451,15.360
2050-04-17 20:00:00+00:00,0.596,12.097,0.650,0.168,0.000,0.626,11.428,0.450,15.360
2050-04-17 21:00:00+00:00,0.541,12.097,0.658,0.202,0.000,0.567,11.428,0.412,15.360
2050-04-17 22:00:00+00:00,0.403,12.097,0.651,0.204,0.000,0.421,11.428,0.316,15.360
2050-04-17 23:00:00+00:00,0.288,9.677,0.600,0.258,0.000,0.299,9.143,0.236,12.288
2050-04-18 00:00:00+00:00,0.269,9.677,0.561,0.300,0.000,0.274,9.143,0.249,12.288
2050-04-18 01:00:00+00:00,0.280,9.677,0.542,0.409,0.000,0.285,9.143,0.256,12.288
2050-04-18 02:00:00+00:00,0.291,9.677,0.537,0.436,0.000,0.296,9.143,0.264,12.288
2050-04-18 03:00:00+00:00,0.340,9.677,0.545,0.343,0.000,0.347,9.143,0.307,12.288
2050-04-18 04:00:00+00:00,0.475,9.677,0.571,0.202,0.000,0.485,9.143,0.426,12.288
2050-04-18 05:00:00+00:00,0.730,9.677,0.630,0.191,0.000,0.749,9.143,0.635,12.288
2050-04-18 06:00:00+00:00,0.848,9.677,0.728,0.305,0.020,0.873,9.143,0.724,12.288
2050-04-18 07:00:00+00:00,0.800,9.677,0.807,0.449,0.116,0.825,9.143,0.676,12.288
2050-04-18 08:00:00+00:00,0.719,9.677,0.854,0.461,0.238,0.740,9.143,0.616,12.288
2050-04-18 09:00:00+00:00,0.658,12.097,0.877,0.434,0.347,0.677,11.428,0.565,15.360
2050-04-18 10:00:00+00:00,0.608,12.097,0.895,0.401,0.255,0.625,11.428,0.524,15.360
2050-04-18 11:00:00+00:00,0.563,12.097,0.910,0.540,0.327,0.579,11.428,0.488,15.360
2050-04-18 12:00:00+00:00,0.541,12.097,0.902,0.564,0.379,0.555,11.428,0.469,15.360
2050-04-18 13:00:00+00:00,0.520,12.097,0.891,0.460,0.204,0.534,11.428,0.451,15.360
2050-04-18 14:00:00+00:00,0.510,12.097,0.875,0.309,0.172,0.524,11.428,0.440,15.360
2050-04-18 15:00:00+00:00,0.516,12.097,0.858,0.222,0.100,0.531,11.428,0.443,15.360
2050-04-18 16:00:00+00:00,0.536,12.097,0.835,0.200,0.058,0.552,11.428,0.458,15.360
2050-04-18 17:00:00+00:00,0.568,12.097,0.824,0.178,0.035,0.586,11.428,0.482,15.360
2050-04-18 18:00:00+00:00,0.613,12.097,0.819,0.154,0.007,0.632,11.428,0.521,15.360
2050-04-18 19:00:00+00:00,0.646,12.097,0.808,0.147,0.000,0.666,11.428,0.547,15.360
2050-04-18 20:00:00+00:00,0.640,12.097,0.809,0.146,0.000,0.659,11.428,0.546,15.360
2050-04-18 21:00:00+00:00,0.581,12.097,0.801,0.140,0.000,0.598,11.428,0.500,15.360
2050-04-18 22:00:00+00:00,0.433,12.097,0.748,0.142,0.000,0.444,11.428,0.384,15.360
2050-04-18 23:00:00+00:00,0.310,9.677,0.676,0.159,0.000,0.315,9.143,0.285,12.288
2050-04-19 00:00:00+00:00,0.414,9.677,0.619,0.162,0.000,0.421,9.143,0.382,12.288
2050-04-19 01:00:00+00:00,0.441,9.677,0.597,0.139,0.000,0.448,9.143,0.408,12.288
2050-04-19 02:00:00+00:00,0.450,9.677,0.587,0.110,0.000,0.457,9.143,0.414,12.288
2050-04-19 03:00:00+00:00,0.508,9.677,0.594,0.089,0.000,0.517,9.143,0.465,12.288
2050-04-19 04:00:00+00:00,0.650,9.677,0.614,0.071,0.000,0.662,9.143,0.592,12.288
2050-04-19 05:00:00+00:00,0.918,9.677,0.660,0.056,0.000,0.936,9.143,0.831,12.288
2050-04-19 06:00:00+00:00,1.046,9.677,0.744,0.039,0.006,1.071,9.143,0.920,12.288
2050-04-19 07:00:00+00:00,1.005,9.677,0.818,0.066,0.133,1.029,9.143,0.891,12.288
2050-04-19 08:00:00+00:00,0.937,9.677,0.860,0.152,0.374,0.958,9.143,0.835,12.288
2050-04-19 09:00:00+00:00,0.872,12.097,0.871,0.272,0.535,0.891,11.428,0.779,15.360
2050-04-19 10:00:00+00:00,0.820,12.097,0.892,0.415,0.569,0.837,11.428,0.736,15.360
2050-04-19 11:00:00+00:00,0.784,12.097,0.910,0.529,0.489,0.800,11.428,0.704,15.360
2050-04-19 12:00:00+00:00,0.767,12.097,0.903,0.531,0.318,0.783,11.428,0.688,15.360
2050-04-19 13:00:00+00:00,0.759,12.097,0.891,0.556,0.252,0.775,11.428,0.680,15.360
2050-04-19 14:00:00+00:00,0.765,12.097,0.871,0.576,0.287,0.782,11.428,0.682,15.360
2050-04-19 15:00:00+00:00,0.784,12.097,0.856,0.672,0.365,0.802,11.428,0.696,15.360
2050-04-19 16:00:00+00:00,0.821,12.097,0.833,0.633,0.307,0.840,11.428,0.728,15.360
2050-04-19 17:00:00+00:00,0.860,12.097,0.826,0.462,0.134,0.880,11.428,0.759,15.360
2050-04-19 18:00:00+00:00,0.882,12.097,0.821,0.357,0.024,0.903,11.428,0.779,15.360
2050-04-19 19:00:00+00:00,0.891,12.097,0.817,0.338,0.000,0.912,11.428,0.788,15.360
2050-04-19 20:00:00+00:00,0.860,12.097,0.814,0.323,0.000,0.880,11.428,0.764,15.360
2050-04-19 21:00:00+00:00,0.758,12.097,0.808,0.272,0.000,0.775,11.428,0.676,15.360
2050-04-19 22:00:00+00:00,0.593,12.097,0.748,0.216,0.000,0.603,11.428,0.545,15.360
2050-04-19 23:00:00+00:00,0.463,9.677,0.679,0.212,0.000,0.470,9.143,0.430,12.288
2050-04-20 00:00:00+00:00,0.528,9.073,0.629,0.216,0.000,0.542,8.571,0.460,11.520
2050-04-20 01:00:00+00:00,0.557,9.073,0.607,0.215,0.000,0.572,8.571,0.486,11.520
2050-04-20 02:00:00+00:00,0.577,9.073,0.590,0.188,0.000,0.593,8.571,0.501,11.520
2050-04-20 03:00:00+00:00,0.655,9.073,0.594,0.186,0.000,0.673,8.571,0.567,11.520
2050-04-20 04:00:00+00:00,0.842,9.073,0.611,0.189,0.000,0.866,8.571,0.726,11.520
2050-04-20 05:00:00+00:00,1.180,9.073,0.659,0.183,0.000,1.215,8.571,1.008,11.520
2050-04-20 06:00:00+00:00,1.337,9.073,0.742,0.209,0.018,1.384,8.571,1.107,11.520
2050-04-20 07:00:00+00:00,1.272,9.073,0.814,0.240,0.056,1.316,8.571,1.059,11.520
2050-04-20 08:00:00+00:00,1.187,9.073,0.856,0.256,0.083,1.226,8.571,0.996,11.520
2050-04-20 09:00:00+00:00,1.104,10.282,0.872,0.284,0.108,1.140,9.714,0.928,13.056
2050-04-20 10:00:00+00:00,1.044,10.282,0.890,0.382,0.178,1.077,9.714,0.882,13.056
2050-04-20 11:00:00+00:00,0.997,10.282,0.912,0.487,0.331,1.029,9.714,0.843,13.056
2050-04-20 12:00:00+00:00,0.955,10.282,0.900,0.598,0.294,0.986,9.714,0.803,13.056
2050-04-20 13:00:00+00:00,0.944,10.282,0.885,0.434,0.164,0.975,9.714,0.792,13.056
2050-04-20 14:00:00+00:00,0.960,10.282,0.870,0.327,0.143,0.992,9.714,0.803,13.056
2050-04-20 15:00:00+00:00,0.993,10.282,0.849,0.275,0.130,1.027,9.714,0.829,13.056
2050-04-20 16:00:00+00:00,1.044,10.282,0.825,0.222,0.076,1.080,9.714,0.871,13.056
2050-04-20 17:00:00+00:00,1.101,10.282,0.817,0.211,0.032,1.139,9.714,0.916,13.056
2050-04-20 18:00:00+00:00,1.123,10.282,0.810,0.176,0.006,1.161,9.714,0.933,13.056
2050-04-20 19:00:00+00:00,1.141,10.282,0.807,0.150,0.000,1.180,9.714,0.951,13.056
2050-04-20 20:00:00+00:00,1.105,10.282,0.804,0.124,0.000,1.142,9.714,0.925,13.056
2050-04-20 21:00:00+00:00,0.987,10.282,0.796,0.113,0.000,1.019,9.714,0.832,13.056
2050-04-20 22:00:00+00:00,0.763,10.282,0.746,0.096,0.000,0.783,9.714,0.663,13.056
2050-04-20 23:00:00+00:00,0.598,9.073,0.676,0.081,0.000,0.613,8.571,0.525,11.520
2050-04-21 00:00:00+00:00,0.546,9.073,0.626,0.074,0.000,0.555,8.571,0.503,11.520
2050-04-21 01:00:00+00:00,0.558,9.073,0.600,0.068,0.000,0.567,8.571,0.512,11.520
2050-04-21 02:00:00+00:00,0.584,9.073,0.582,0.059,0.000,0.594,8.571,0.535,11.520
2050-04-21 03:00:00+00:00,0.673,9.073,0.584,0.055,0.000,0.685,8.571,0.616,11.520
2050-04-21 04:00:00+00:00,0.871,9.073,0.599,0.043,0.000,0.887,8.571,0.795,11.520
2050-04-21 05:00:00+00:00,1.106,9.073,0.646,0.039,0.000,1.131,8.571,0.986,11.520
2050-04-21 06:00:00+00:00,1.245,9.073,0.727,0.050,0.029,1.280,8.571,1.074,11.520
2050-04-21 07:00:00+00:00,1.174,9.073,0.803,0.069,0.073,1.207,8.571,1.017,11.520
2050-04-21 08:00:00+00:00,1.107,9.073,0.847,0.099,0.122,1.136,8.571,0.968,11.520
2050-04-21 09:00:00+00:00,1.031,10.282,0.860,0.144,0.158,1.057,9.714,0.904,13.056
2050-04-21 10:00:00+00:00,0.979,10.282,0.878,0.185,0.169,1.003,9.714,0.863,13.056
2050-04-21 11:00:00+00:00,0.936,10.282,0.901,0.218,0.120,0.959,9.714,0.826,13.056
2050-04-21 12:00:00+00:00,0.915,10.282,0.891,0.212,0.093,0.937,9.714,0.806,13.056
2050-04-21 13:00:00+00:00,0.915,10.282,0.877,0.175,0.095,0.937,9.714,0.807,13.056
2050-04-21 14:00:00+00:00,0.920,10.282,0.855,0.135,0.067,0.943,9.714,0.806,13.056
2050-04-21 15:00:00+00:00,0.960,10.282,0.838,0.144,0.103,0.984,9.714,0.841,13.056
2050-04-21 16:00:00+00:00,1.014,10.282,0.816,0.141,0.081,1.039,9.714,0.888,13.056
2050-04-21 17:00:00+00:00,1.063,10.282,0.805,0.106,0.052,1.090,9.714,0.927,13.056
2050-04-21 18:00:00+00:00,1.091,10.282,0.793,0.077,0.009,1.120,9.714,0.954,13.056
2050-04-21 19:00:00+00:00,1.115,10.282,0.778,0.044,0.000,1.143,9.714,0.978,13.056
2050-04-21 20:00:00+00:00,1.079,10.282,0.763,0.030,0.000,1.106,9.714,0.950,13.056
2050-04-21 21:00:00+00:00,0.969,10.282,0.749,0.023,0.000,0.992,9.714,0.860,13.056
2050-04-21 22:00:00+00:00,0.752,10.282,0.695,0.021,0.000,0.765,9.714,0.686,13.056
2050-04-21 23:00:00+00:00,0.588,9.073,0.629,0.022,0.000,0.597,8.571,0.542,11.520
2050-04-22 00:00:00+00:00,0.428,9.677,0.575,0.022,0.000,0.431,9.143,0.411,12.288
2050-04-22 01:00:00+00:00,0.455,9.677,0.542,0.024,0.000,0.459,9.143,0.438,12.288
2050-04-22 02:00:00+00:00,0.468,9.677,0.525,0.025,0.000,0.472,9.143,0.448,12.288
2050-04-22 03:00:00+00:00,0.530,9.677,0.519,0.023,0.000,0.535,9.143,0.505,12.288
2050-04-22 04:00:00+00:00,0.674,9.677,0.518,0.019,0.000,0.681,9.143,0.640,12.288
2050-04-22 05:00:00+00:00,0.932,9.677,0.513,0.014,0.000,0.943,9.143,0.875,12.288
2050-04-22 06:00:00+00:00,1.059,9.677,0.496,0.009,0.015,1.078,9.143,0.967,12.288
2050-04-22 07:00:00+00:00,1.009,9.677,0.536,0.008,0.082,1.026,9.143,0.926,12.288
2050-04-22 08:00:00+00:00,0.945,9.677,0.581,0.016,0.250,0.959,9.143,0.873,12.288
2050-04-22 09:00:00+00:00,0.881,12.097,0.617,0.027,0.421,0.894,11.428,0.817,15.360
2050-04-22 10:00:00+00:00,0.826,12.097,0.642,0.035,0.513,0.838,11.428,0.768,15.360
2050-04-22 11:00:00+00:00,0.794,12.097,0.676,0.033,0.503,0.805,11.428,0.740,15.360
2050-04-22 12:00:00+00:00,0.774,12.097,0.675,0.029,0.467,0.785,11.428,0.720,15.360
2050-04-22 13:00:00+00:00,0.766,12.097,0.639,0.023,0.444,0.777,11.428,0.711,15.360
2050-04-22 14:00:00+00:00,0.773,12.097,0.613,0.024,0.413,0.785,11.428,0.715,15.360
2050-04-22 15:00:00+00:00,0.800,12.097,0.596,0.037,0.339,0.813,11.428,0.739,15.360
2050-04-22 16:00:00+00:00,0.836,12.097,0.588,0.044,0.217,0.850,11.428,0.770,15.360
2050-04-22 17:00:00+00:00,0.879,12.097,0.599,0.041,0.106,0.894,11.428,0.807,15.360
2050-04-22 18:00:00+00:00,0.901,12.097,0.615,0.080,0.028,0.916,11.428,0.828,15.360
2050-04-22 19:00:00+00:00,0.911,12.097,0.617,0.114,0.000,0.926,11.428,0.838,15.360
2050-04-22 20:00:00+00:00,0.878,12.097,0.620,0.110,0.000,0.892,11.428,0.810,15.360
2050-04-22 21:00:00+00:00,0.776,12.097,0.629,0.098,0.000,0.787,11.428,0.719,15.360
2050-04-22 22:00:00+00:00,0.605,12.097,0.601,0.080,0.000,0.611,11.428,0.578,15.360
2050-04-22 23:00:00+00:00,0.474,9.677,0.547,0.062,0.000,0.477,9.143,0.457,12.288
2050-04-23 00:00:00+00:00,0.442,9.677,0.504,0.052,0.000,0.444,9.143,0.432,12.288
2050-04-23 01:00:00+00:00,0.472,9.677,0.483,0.040,0.000,0.474,9.143,0.462,12.288
2050-04-23 02:00:00+00:00,0.485,9.677,0.472,0.030,0.000,0.487,9.143,0.472,12.288
2050-04-23 03:00:00+00:00,0.549,9.677,0.468,0.022,0.000,0.552,9.143,0.532,12.288
2050-04-23 04:00:00+00:00,0.701,9.677,0.474,0.019,0.000,0.706,9.143,0.677,12.288
2050-04-23 05:00:00+00:00,0.973,9.677,0.494,0.020,0.000,0.981,9.143,0.931,12.288
2050-04-23 06:00:00+00:00,1.105,9.677,0.519,0.020,0.025,1.121,9.143,1.029,12.288
2050-04-23 07:00:00+00:00,1.062,9.677,0.566,0.031,0.129,1.076,9.143,0.995,12.288
2050-04-23 08:00:00+00:00,0.989,9.677,0.619,0.045,0.321,1.000,9.143,0.932,12.288
2050-04-23 09:00:00+00:00,0.920,12.097,0.661,0.070,0.468,0.930,11.428,0.870,15.360
2050-04-23 10:00:00+00:00,0.865,12.097,0.685,0.087,0.540,0.875,11.428,0.821,15.360
2050-04-23 11:00:00+00:00,0.829,12.097,0.700,0.115,0.536,0.837,11.428,0.787,15.360
2050-04-23 12:00:00+00:00,0.811,12.097,0.700,0.131,0.359,0.820,11.428,0.769,15.360
2050-04-23 13:00:00+00:00,0.803,12.097,0.677,0.150,0.394,0.812,11.428,0.761,15.360
2050-04-23 14:00:00+00:00,0.810,12.097,0.659,0.139,0.324,0.819,11.428,0.764,15.360
2050-04-23 15:00:00+00:00,0.832,12.097,0.647,0.129,0.295,0.842,11.428,0.782,15.360
2050-04-23 16:00:00+00:00,0.871,12.097,0.638,0.131,0.179,0.882,11.428,0.818,15.360
2050-04-23 17:00:00+00:00,0.907,12.097,0.646,0.092,0.079,0.920,11.428,0.847,15.360
2050-04-23 18:00:00+00:00,0.932,12.097,0.645,0.068,0.017,0.944,11.428,0.871,15.360
2050-04-23 19:00:00+00:00,0.942,12.097,0.634,0.051,0.000,0.955,11.428,0.882,15.360
2050-04-23 20:00:00+00:00,0.909,12.097,0.624,0.042,0.000,0.920,11.428,0.853,15.360
2050-04-23 21:00:00+00:00,0.800,12.097,0.620,0.048,0.000,0.810,11.428,0.754,15.360
2050-04-23 22:00:00+00:00,0.626,12.097,0.597,0.057,0.000,0.630,11.428,0.608,15.360
2050-04-23 23:00:00+00:00,0.493,9.677,0.549,0.048,0.000,0.495,9.143,0.484,12.288
2050-04-24 00:00:00+00:00,0.398,9.677,0.499,0.036,0.000,0.399,9.143,0.396,12.288
2050-04-24 01:00:00+00:00,0.424,9.677,0.469,0.030,0.000,0.425,9.143,0.423,12.288
2050-04-24 02:00:00+00:00,0.436,9.677,0.454,0.026,0.000,0.437,9.143,0.432,12.288
2050-04-24 03:00:00+00:00,0.494,9.677,0.447,0.025,0.000,0.495,9.143,0.487,12.288
2050-04-24 04:00:00+00:00,0.631,9.677,0.449,0.024,0.000,0.633,9.143,0.620,12.288
2050-04-24 05:00:00+00:00,0.875,9.677,0.453,0.023,0.000,0.880,9.143,0.853,12.288
2050-04-24 06:00:00+00:00,0.994,9.677,0.448,0.023,0.014,1.005,9.143,0.942,12.288
2050-04-24 07:00:00+00:00,0.955,9.677,0.481,0.026,0.042,0.964,9.143,0.911,12.288
2050-04-24 08:00:00+00:00,0.890,9.677,0.532,0.029,0.082,0.897,9.143,0.854,12.288
2050-04-24 09:00:00+00:00,0.828,12.097,0.571,0.030,0.129,0.834,11.428,0.796,15.360
2050-04-24 10:00:00+00:00,0.779,12.097,0.591,0.037,0.182,0.784,11.428,0.752,15.360
2050-04-24 11:00:00+00:00,0.746,12.097,0.617,0.054,0.217,0.751,11.428,0.720,15.360
2050-04-24 12:00:00+00:00,0.730,12.097,0.602,0.089,0.247,0.735,11.428,0.704,15.360
2050-04-24 13:00:00+00:00,0.723,12.097,0.569,0.138,0.273,0.728,11.428,0.696,15.360
2050-04-24 14:00:00+00:00,0.729,12.097,0.547,0.154,0.176,0.735,11.428,0.699,15.360
2050-04-24 15:00:00+00:00,0.749,12.097,0.535,0.137,0.155,0.755,11.428,0.716,15.360
2050-04-24 16:00:00+00:00,0.784,12.097,0.526,0.091,0.076,0.792,11.428,0.749,15.360
2050-04-24 17:00:00+00:00,0.816,12.097,0.539,0.072,0.038,0.825,11.428,0.776,15.360
2050-04-24 18:00:00+00:00,0.839,12.097,0.556,0.068,0.010,0.847,11.428,0.798,15.360
2050-04-24 19:00:00+00:00,0.848,12.097,0.560,0.097,0.000,0.856,11.428,0.808,15.360
2050-04-24 20:00:00+00:00,0.818,12.097,0.568,0.136,0.000,0.825,11.428,0.782,15.360
2050-04-24 21:00:00+00:00,0.721,12.097,0.578,0.158,0.000,0.727,11.428,0.691,15.360
2050-04-24 22:00:00+00:00,0.564,12.097,0.558,0.150,0.000,0.565,11.428,0.557,15.360
2050-04-24 23:00:00+00:00,0.444,9.677,0.512,0.140,0.000,0.444,9.143,0.443,12.288
2050-04-25 00:00:00+00:00,0.280,9.677,0.477,0.134,0.000,0.281,9.143,0.276,12.288
2050-04-25 01:00:00+00:00,0.292,9.677,0.453,0.132,0.000,0.293,9.143,0.285,12.288
2050-04-25 02:00:00+00:00,0.303,9.677,0.443,0.126,0.000,0.304,9.143,0.294,12.288
2050-04-25 03:00:00+00:00,0.354,9.677,0.438,0.115,0.000,0.356,9.143,0.342,12.288
2050-04-25 04:00:00+00:00,0.495,9.677,0.446,0.102,0.000,0.499,9.143,0.473,12.288
2050-04-25 05:00:00+00:00,0.760,9.677,0.455,0.097,0.000,0.771,9.143,0.706,12.288
2050-04-25 06:00:00+00:00,0.882,9.677,0.452,0.120,0.034,0.898,9.143,0.806,12.288
2050-04-25 07:00:00+00:00,0.833,9.677,0.479,0.192,0.124,0.849,9.143,0.752,12.288
2050-04-25 08:00:00+00:00,0.748,9.677,0.530,0.274,0.284,0.761,9.143,0.685,12.288
2050-04-25 09:00:00+00:00,0.685,12.097,0.573,0.342,0.463,0.697,11.428,0.628,15.360
2050-04-25 10:00:00+00:00,0.633,12.097,0.603,0.398,0.569,0.643,11.428,0.583,15.360
2050-04-25 11:00:00+00:00,0.587,12.097,0.634,0.440,0.576,0.596,11.428,0.543,15.360
2050-04-25 12:00:00+00:00,0.563,12.097,0.622,0.467,0.625,0.571,11.428,0.522,15.360
2050-04-25 13:00:00+00:00,0.542,12.097,0.593,0.445,0.605,0.550,11.428,0.502,15.360
2050-04-25 14:00:00+00:00,0.530,12.097,0.572,0.393,0.510,0.539,11.428,0.490,15.360
2050-04-25 15:00:00+00:00,0.537,12.097,0.557,0.338,0.416,0.547,11.428,0.493,15.360
2050-04-25 16:00:00+00:00,0.558,12.097,0.552,0.252,0.296,0.568,11.428,0.509,15.360
2050-04-25 17:00:00+00:00,0.591,12.097,0.566,0.124,0.149,0.603,11.428,0.537,15.360
2050-04-25 18:00:00+00:00,0.638,12.097,0.588,0.088,0.033,0.650,11.428,0.579,15.360
2050-04-25 19:00:00+00:00,0.672,12.097,0.596,0.098,0.000,0.685,11.428,0.609,15.360
2050-04-25 20:00:00+00:00,0.666,12.097,0.604,0.107,0.000,0.679,11.428,0.607,15.360
2050-04-25 21:00:00+00:00,0.605,12.097,0.622,0.112,0.000,0.615,11.428,0.556,15.360
2050-04-25 22:00:00+00:00,0.451,12.097,0.603,0.103,0.000,0.456,11.428,0.427,15.360
2050-04-25 23:00:00+00:00,0.323,9.677,0.553,0.080,0.000,0.324,9.143,0.317,12.288
2050-04-26 00:00:00+00:00,0.316,9.677,0.516,0.060,0.000,0.318,9.143,0.306,12.288
2050-04-26 01:00:00+00:00,0.322,9.677,0.496,0.052,0.000,0.325,9.143,0.309,12.288
2050-04-26 02:00:00+00:00,0.333,9.677,0.487,0.048,0.000,0.337,9.143,0.317,12.288
2050-04-26 03:00:00+00:00,0.387,9.677,0.489,0.048,0.000,0.391,9.143,0.366,12.288
2050-04-26 04:00:00+00:00,0.540,9.677,0.513,0.051,0.000,0.547,9.143,0.506,12.288
2050-04-26 05:00:00+00:00,0.846,9.677,0.573,0.050,0.000,0.861,9.143,0.771,12.288
2050-04-26 06:00:00+00:00,0.989,9.677,0.679,0.053,0.031,1.010,9.143,0.887,12.288
2050-04-26 07:00:00+00:00,0.937,9.677,0.769,0.085,0.111,0.959,9.143,0.832,12.288
2050-04-26 08:00:00+00:00,0.841,9.677,0.824,0.141,0.231,0.859,9.143,0.756,12.288
2050-04-26 09:00:00+00:00,0.770,12.097,0.847,0.170,0.306,0.786,11.428,0.694,15.360
2050-04-26 10:00:00+00:00,0.708,12.097,0.871,0.210,0.332,0.722,11.428,0.641,15.360
2050-04-26 11:00:00+00:00,0.666,12.097,0.896,0.247,0.333,0.678,11.428,0.606,15.360
2050-04-26 12:00:00+00:00,0.634,12.097,0.886,0.258,0.365,0.646,11.428,0.578,15.360
